,candidat,value,Nombre de bureaux de vote parvenus,Nombre d’inscrits ayant voté,Nombre total de votants,Suffrage exprimés valables,Nombre de bureaux de vote,Nombre total d'électeurs d'inscrits,Nombre de votants sur liste additive,Nombre bulletin nuls,commune_id,Unnamed: 0,ID,Name,dep_ID,dep_name,reg_ID,comm_ID,comm_name
169,Nayoussa Nassirou,16, 20 ,3437,3693 , 3473, 20,5808 , 256 ,220 ,6,5,1,AGADEZ,3, BILMA,1,6,DIRKOU
170,Oumarou Abdourahamane,9, 20 ,3437,3693 , 3473, 20,5808 , 256 ,220 ,6,5,1,AGADEZ,3, BILMA,1,6,DIRKOU
171,Albade Abouba,798, 20 ,3437,3693 , 3473, 20,5808 , 256 ,220 ,6,5,1,AGADEZ,3, BILMA,1,6,DIRKOU
172,Sagbo Adolphe,5, 20 ,3437,3693 , 3473, 20,5808 , 256 ,220 ,6,5,1,AGADEZ,3, BILMA,1,6,DIRKOU
173,Idrissa Issoufou,23, 20 ,3437,3693 , 3473, 20,5808 , 256 ,220 ,6,5,1,AGADEZ,3, BILMA,1,6,DIRKOU
174,Amadou Boubacar Cisse,7, 20 ,3437,3693 , 3473, 20,5808 , 256 ,220 ,6,5,1,AGADEZ,3, BILMA,1,6,DIRKOU
175,Ismael Oumarou Ide,7, 20 ,3437,3693 , 3473, 20,5808 , 256 ,220 ,6,5,1,AGADEZ,3, BILMA,1,6,DIRKOU
176,Mounkaila Issa,45, 20 ,3437,3693 , 3473, 20,5808 , 256 ,220 ,6,5,1,AGADEZ,3, BILMA,1,6,DIRKOU
177,Abdallah Souleymane,4, 20 ,3437,3693 , 3473, 20,5808 , 256 ,220 ,6,5,1,AGADEZ,3, BILMA,1,6,DIRKOU
178,Ibrahim Yacoubou,29, 20 ,3437,3693 , 3473, 20,5808 , 256 ,220 ,6,5,1,AGADEZ,3, BILMA,1,6,DIRKOU
179,Abdoulkadri Oumarou Alpha,19, 20 ,3437,3693 , 3473, 20,5808 , 256 ,220 ,6,5,1,AGADEZ,3, BILMA,1,6,DIRKOU
180,Mahamane Ousmane,94, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
181,Hamidou Mamadou Abdou,3, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
182,Amadou Ousmane,2, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
183,Souleymane Garba,3, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
184,Seini Oumarou,27, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
185,Kane Kadaoure Habibou,0, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
186,Djibrilla Bare Mainassara,2, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
187,Idi Ango Ousmane,1, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
188,Hassane Baraze Moussa,1, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
189,Mamadou Talata Doulla,4, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
190,Ibrahim Gado,1, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
191,Amadou Issifou Saidou,0, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
192,Intinicar Alhassane,4, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
193,Moustapha Mamadou Moustapha,1, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
194,Omar Hamidou Tchana,5, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
195,Mohamed Bazoum,355, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
196,Oumarou Malam Alma,2, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
197,Mahamane Hamissou Moumouni,1, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
198,Salou Djibo,11, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
199,Nayoussa Nassirou,2, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
200,Oumarou Abdourahamane,2, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
201,Albade Abouba,207, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
202,Sagbo Adolphe,2, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
203,Idrissa Issoufou,1, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
204,Amadou Boubacar Cisse,1, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
205,Ismael Oumarou Ide,1, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
206,Mounkaila Issa,3, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
207,Abdallah Souleymane,4, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
208,Ibrahim Yacoubou,11, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
209,Abdoulkadri Oumarou Alpha,4, 7 ,598,816 , 755, 7,1811 , 218 ,61 ,7,6,1,AGADEZ,3, BILMA,1,7,DJADO
210,Mahamane Ousmane,35, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
211,Hamidou Mamadou Abdou,14, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
212,Amadou Ousmane,6, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
213,Souleymane Garba,6, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
214,Seini Oumarou,152, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
215,Kane Kadaoure Habibou,5, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
216,Djibrilla Bare Mainassara,5, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
217,Idi Ango Ousmane,6, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
218,Hassane Baraze Moussa,3, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
219,Mamadou Talata Doulla,2, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
220,Ibrahim Gado,4, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
221,Amadou Issifou Saidou,3, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
222,Intinicar Alhassane,1, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
223,Moustapha Mamadou Moustapha,2, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
224,Omar Hamidou Tchana,12, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
225,Mohamed Bazoum,463, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
226,Oumarou Malam Alma,26, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
227,Mahamane Hamissou Moumouni,5, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
228,Salou Djibo,11, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
229,Nayoussa Nassirou,10, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
230,Oumarou Abdourahamane,2, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
231,Albade Abouba,159, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
232,Sagbo Adolphe,1, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
233,Idrissa Issoufou,1, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
234,Amadou Boubacar Cisse,6, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
235,Ismael Oumarou Ide,3, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
236,Mounkaila Issa,6, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
237,Abdallah Souleymane,1, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
238,Ibrahim Yacoubou,9, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
239,Abdoulkadri Oumarou Alpha,2, 4 ,956,1004 , 961, 4,1254 , 48 ,43 ,8,7,1,AGADEZ,3, BILMA,1,8,FACHI
240,Mahamane Ousmane,161, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
241,Hamidou Mamadou Abdou,14, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
242,Amadou Ousmane,8, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
243,Souleymane Garba,15, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
244,Seini Oumarou,498, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
245,Kane Kadaoure Habibou,4, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
246,Djibrilla Bare Mainassara,4, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
247,Idi Ango Ousmane,6, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
248,Hassane Baraze Moussa,12, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
249,Mamadou Talata Doulla,12, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
250,Ibrahim Gado,10, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
251,Amadou Issifou Saidou,4, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
252,Intinicar Alhassane,18, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
253,Moustapha Mamadou Moustapha,14, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
254,Omar Hamidou Tchana,14, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
255,Mohamed Bazoum,4130, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
256,Oumarou Malam Alma,34, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
257,Mahamane Hamissou Moumouni,14, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
258,Salou Djibo,22, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
259,Nayoussa Nassirou,13, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
260,Oumarou Abdourahamane,15, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
261,Albade Abouba,3044, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
262,Sagbo Adolphe,8, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
263,Idrissa Issoufou,9, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
264,Amadou Boubacar Cisse,15, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
265,Ismael Oumarou Ide,8, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
266,Mounkaila Issa,0, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
267,Abdallah Souleymane,4, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
268,Ibrahim Yacoubou,47, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
269,Abdoulkadri Oumarou Alpha,21, 52 ,7994,8399 , 8178, 52,10549 , 405 ,221 ,9,8,1,AGADEZ,4, IFEROUANE,1,9,IFEROUANE
270,Mahamane Ousmane,46, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
271,Hamidou Mamadou Abdou,9, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
272,Amadou Ousmane,7, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
273,Souleymane Garba,14, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
274,Seini Oumarou,637, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
275,Kane Kadaoure Habibou,7, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
276,Djibrilla Bare Mainassara,3, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
277,Idi Ango Ousmane,11, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
278,Hassane Baraze Moussa,21, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
279,Mamadou Talata Doulla,7, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
280,Ibrahim Gado,9, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
281,Amadou Issifou Saidou,7, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
282,Intinicar Alhassane,16, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
283,Moustapha Mamadou Moustapha,22, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
284,Omar Hamidou Tchana,17, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
285,Mohamed Bazoum,6427, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
286,Oumarou Malam Alma,17, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
287,Mahamane Hamissou Moumouni,14, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
288,Salou Djibo,19, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
289,Nayoussa Nassirou,15, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
290,Oumarou Abdourahamane,20, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
291,Albade Abouba,2102, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
292,Sagbo Adolphe,5, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
293,Idrissa Issoufou,8, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
294,Amadou Boubacar Cisse,18, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
295,Ismael Oumarou Ide,7, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
296,Mounkaila Issa,2, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
297,Abdallah Souleymane,4, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
298,Ibrahim Yacoubou,40, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
299,Abdoulkadri Oumarou Alpha,14, 61 ,8895,9705 , 9545, 61,10505 , 810 ,160 ,10,9,1,AGADEZ,4, IFEROUANE,1,10,TIMIA
300,Mahamane Ousmane,489, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
301,Hamidou Mamadou Abdou,47, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
302,Amadou Ousmane,71, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
303,Souleymane Garba,59, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
304,Seini Oumarou,2256, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
305,Kane Kadaoure Habibou,23, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
306,Djibrilla Bare Mainassara,22, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
307,Idi Ango Ousmane,36, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
308,Hassane Baraze Moussa,128, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
309,Mamadou Talata Doulla,30, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
310,Ibrahim Gado,56, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
311,Amadou Issifou Saidou,29, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
312,Intinicar Alhassane,213, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
313,Moustapha Mamadou Moustapha,65, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
314,Omar Hamidou Tchana,119, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
315,Mohamed Bazoum,12801, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
316,Oumarou Malam Alma,649, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
317,Mahamane Hamissou Moumouni,38, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
318,Salou Djibo,74, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
319,Nayoussa Nassirou,66, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
320,Oumarou Abdourahamane,50, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
321,Albade Abouba,1387, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
322,Sagbo Adolphe,16, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
323,Idrissa Issoufou,15, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
324,Amadou Boubacar Cisse,34, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
325,Ismael Oumarou Ide,13, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
326,Mounkaila Issa,23, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
327,Abdallah Souleymane,29, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
328,Ibrahim Yacoubou,2157, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
329,Abdoulkadri Oumarou Alpha,69, 146 ,22086,22857 , 21064, 147,32100 , 771 ,1793 ,11,10,1,AGADEZ,5, INGALL,1,11,INGALL
330,Mahamane Ousmane,4715, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
331,Hamidou Mamadou Abdou,106, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
332,Amadou Ousmane,209, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
333,Souleymane Garba,212, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
334,Seini Oumarou,7529, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
335,Kane Kadaoure Habibou,92, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
336,Djibrilla Bare Mainassara,33, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
337,Idi Ango Ousmane,91, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
338,Hassane Baraze Moussa,261, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
339,Mamadou Talata Doulla,57, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
340,Ibrahim Gado,153, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
341,Amadou Issifou Saidou,80, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
342,Intinicar Alhassane,1190, 138 ,31833,35375 , 32578, 139,57362 , 3542 ,2797 ,12,11,1,AGADEZ,6, TCHIROZERINE,1,12,AGADEZ
